Filter Strip %,Till/No Till,Tilling Date,Fertilizer Composition,Spring Fertilizer Amount (kg/ha),Spring Fertilizer Date,Summer Fertilizer Amount (kg/ha),Fertilizer Application Method,Cover Crop,scenario
5,No Till,NA,26:13:00,140,1-May,0,Aerial Solid,Winter Rye,5476
0,No Till,NA,28:10:10,140,1-May,0,Aerial Solid,Winter Rye,5477
1,No Till,NA,28:10:10,140,1-May,0,Aerial Solid,Winter Rye,5478
3,No Till,NA,28:10:10,140,1-May,0,Aerial Solid,Winter Rye,5479
5,No Till,NA,28:10:10,140,1-May,0,Aerial Solid,Winter Rye,5480
0,No Till,NA,Dairy Manure,140,1-May,0,Aerial Solid,Winter Rye,5481
1,No Till,NA,Dairy Manure,140,1-May,0,Aerial Solid,Winter Rye,5482
3,No Till,NA,Dairy Manure,140,1-May,0,Aerial Solid,Winter Rye,5483
5,No Till,NA,Dairy Manure,140,1-May,0,Aerial Solid,Winter Rye,5484
0,No Till,NA,26:13:00,280,1-May,0,Aerial Solid,Winter Rye,5485
1,No Till,NA,26:13:00,280,1-May,0,Aerial Solid,Winter Rye,5486
3,No Till,NA,26:13:00,280,1-May,0,Aerial Solid,Winter Rye,5487
5,No Till,NA,26:13:00,280,1-May,0,Aerial Solid,Winter Rye,5488
0,No Till,NA,28:10:10,280,1-May,0,Aerial Solid,Winter Rye,5489
1,No Till,NA,28:10:10,280,1-May,0,Aerial Solid,Winter Rye,5490
3,No Till,NA,28:10:10,280,1-May,0,Aerial Solid,Winter Rye,5491
5,No Till,NA,28:10:10,280,1-May,0,Aerial Solid,Winter Rye,5492
0,No Till,NA,Dairy Manure,280,1-May,0,Aerial Solid,Winter Rye,5493
1,No Till,NA,Dairy Manure,280,1-May,0,Aerial Solid,Winter Rye,5494
3,No Till,NA,Dairy Manure,280,1-May,0,Aerial Solid,Winter Rye,5495
5,No Till,NA,Dairy Manure,280,1-May,0,Aerial Solid,Winter Rye,5496
0,No Till,NA,26:13:00,560,1-May,0,Aerial Solid,Winter Rye,5497
1,No Till,NA,26:13:00,560,1-May,0,Aerial Solid,Winter Rye,5498
3,No Till,NA,26:13:00,560,1-May,0,Aerial Solid,Winter Rye,5499
5,No Till,NA,26:13:00,560,1-May,0,Aerial Solid,Winter Rye,5500
0,No Till,NA,28:10:10,560,1-May,0,Aerial Solid,Winter Rye,5501
1,No Till,NA,28:10:10,560,1-May,0,Aerial Solid,Winter Rye,5502
3,No Till,NA,28:10:10,560,1-May,0,Aerial Solid,Winter Rye,5503
5,No Till,NA,28:10:10,560,1-May,0,Aerial Solid,Winter Rye,5504
0,No Till,NA,Dairy Manure,560,1-May,0,Aerial Solid,Winter Rye,5505
1,No Till,NA,Dairy Manure,560,1-May,0,Aerial Solid,Winter Rye,5506
3,No Till,NA,Dairy Manure,560,1-May,0,Aerial Solid,Winter Rye,5507
5,No Till,NA,Dairy Manure,560,1-May,0,Aerial Solid,Winter Rye,5508
0,No Till,NA,26:13:00,1120,1-May,0,Aerial Solid,Winter Rye,5509
1,No Till,NA,26:13:00,1120,1-May,0,Aerial Solid,Winter Rye,5510
3,No Till,NA,26:13:00,1120,1-May,0,Aerial Solid,Winter Rye,5511
5,No Till,NA,26:13:00,1120,1-May,0,Aerial Solid,Winter Rye,5512
0,No Till,NA,28:10:10,1120,1-May,0,Aerial Solid,Winter Rye,5513
1,No Till,NA,28:10:10,1120,1-May,0,Aerial Solid,Winter Rye,5514
3,No Till,NA,28:10:10,1120,1-May,0,Aerial Solid,Winter Rye,5515
5,No Till,NA,28:10:10,1120,1-May,0,Aerial Solid,Winter Rye,5516
0,No Till,NA,Dairy Manure,1120,1-May,0,Aerial Solid,Winter Rye,5517
1,No Till,NA,Dairy Manure,1120,1-May,0,Aerial Solid,Winter Rye,5518
3,No Till,NA,Dairy Manure,1120,1-May,0,Aerial Solid,Winter Rye,5519
5,No Till,NA,Dairy Manure,1120,1-May,0,Aerial Solid,Winter Rye,5520
0,No Till,NA,26:13:00,0,1-Feb,140,Aerial Solid,Winter Rye,5521
1,No Till,NA,26:13:00,0,1-Feb,140,Aerial Solid,Winter Rye,5522
3,No Till,NA,26:13:00,0,1-Feb,140,Aerial Solid,Winter Rye,5523
5,No Till,NA,26:13:00,0,1-Feb,140,Aerial Solid,Winter Rye,5524
0,No Till,NA,28:10:10,0,1-Feb,140,Aerial Solid,Winter Rye,5525
1,No Till,NA,28:10:10,0,1-Feb,140,Aerial Solid,Winter Rye,5526
3,No Till,NA,28:10:10,0,1-Feb,140,Aerial Solid,Winter Rye,5527
5,No Till,NA,28:10:10,0,1-Feb,140,Aerial Solid,Winter Rye,5528
0,No Till,NA,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,5529
1,No Till,NA,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,5530
3,No Till,NA,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,5531
5,No Till,NA,Dairy Manure,0,1-Feb,140,Aerial Solid,Winter Rye,5532
0,No Till,NA,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,5533
1,No Till,NA,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,5534
3,No Till,NA,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,5535
5,No Till,NA,26:13:00,140,1-Feb,140,Aerial Solid,Winter Rye,5536
0,No Till,NA,28:10:10,140,1-Feb,140,Aerial Solid,Winter Rye,5537
1,No Till,NA,28:10:10,140,1-Feb,140,Aerial Solid,Winter Rye,5538
3,No Till,NA,28:10:10,140,1-Feb,140,Aerial Solid,Winter Rye,5539
5,No Till,NA,28:10:10,140,1-Feb,140,Aerial Solid,Winter Rye,5540
0,No Till,NA,Dairy Manure,140,1-Feb,140,Aerial Solid,Winter Rye,5541
1,No Till,NA,Dairy Manure,140,1-Feb,140,Aerial Solid,Winter Rye,5542
3,No Till,NA,Dairy Manure,140,1-Feb,140,Aerial Solid,Winter Rye,5543
5,No Till,NA,Dairy Manure,140,1-Feb,140,Aerial Solid,Winter Rye,5544
0,No Till,NA,26:13:00,280,1-Feb,140,Aerial Solid,Winter Rye,5545
1,No Till,NA,26:13:00,280,1-Feb,140,Aerial Solid,Winter Rye,5546
3,No Till,NA,26:13:00,280,1-Feb,140,Aerial Solid,Winter Rye,5547
5,No Till,NA,26:13:00,280,1-Feb,140,Aerial Solid,Winter Rye,5548
0,No Till,NA,28:10:10,280,1-Feb,140,Aerial Solid,Winter Rye,5549
1,No Till,NA,28:10:10,280,1-Feb,140,Aerial Solid,Winter Rye,5550
3,No Till,NA,28:10:10,280,1-Feb,140,Aerial Solid,Winter Rye,5551
5,No Till,NA,28:10:10,280,1-Feb,140,Aerial Solid,Winter Rye,5552
0,No Till,NA,Dairy Manure,280,1-Feb,140,Aerial Solid,Winter Rye,5553
1,No Till,NA,Dairy Manure,280,1-Feb,140,Aerial Solid,Winter Rye,5554
3,No Till,NA,Dairy Manure,280,1-Feb,140,Aerial Solid,Winter Rye,5555
5,No Till,NA,Dairy Manure,280,1-Feb,140,Aerial Solid,Winter Rye,5556
0,No Till,NA,26:13:00,560,1-Feb,140,Aerial Solid,Winter Rye,5557
1,No Till,NA,26:13:00,560,1-Feb,140,Aerial Solid,Winter Rye,5558
3,No Till,NA,26:13:00,560,1-Feb,140,Aerial Solid,Winter Rye,5559
5,No Till,NA,26:13:00,560,1-Feb,140,Aerial Solid,Winter Rye,5560
0,No Till,NA,28:10:10,560,1-Feb,140,Aerial Solid,Winter Rye,5561
1,No Till,NA,28:10:10,560,1-Feb,140,Aerial Solid,Winter Rye,5562
3,No Till,NA,28:10:10,560,1-Feb,140,Aerial Solid,Winter Rye,5563
5,No Till,NA,28:10:10,560,1-Feb,140,Aerial Solid,Winter Rye,5564
0,No Till,NA,Dairy Manure,560,1-Feb,140,Aerial Solid,Winter Rye,5565
1,No Till,NA,Dairy Manure,560,1-Feb,140,Aerial Solid,Winter Rye,5566
3,No Till,NA,Dairy Manure,560,1-Feb,140,Aerial Solid,Winter Rye,5567
5,No Till,NA,Dairy Manure,560,1-Feb,140,Aerial Solid,Winter Rye,5568
0,No Till,NA,26:13:00,1120,1-Feb,140,Aerial Solid,Winter Rye,5569
1,No Till,NA,26:13:00,1120,1-Feb,140,Aerial Solid,Winter Rye,5570
3,No Till,NA,26:13:00,1120,1-Feb,140,Aerial Solid,Winter Rye,5571
5,No Till,NA,26:13:00,1120,1-Feb,140,Aerial Solid,Winter Rye,5572
0,No Till,NA,28:10:10,1120,1-Feb,140,Aerial Solid,Winter Rye,5573
1,No Till,NA,28:10:10,1120,1-Feb,140,Aerial Solid,Winter Rye,5574
3,No Till,NA,28:10:10,1120,1-Feb,140,Aerial Solid,Winter Rye,5575
5,No Till,NA,28:10:10,1120,1-Feb,140,Aerial Solid,Winter Rye,5576
0,No Till,NA,Dairy Manure,1120,1-Feb,140,Aerial Solid,Winter Rye,5577
1,No Till,NA,Dairy Manure,1120,1-Feb,140,Aerial Solid,Winter Rye,5578
3,No Till,NA,Dairy Manure,1120,1-Feb,140,Aerial Solid,Winter Rye,5579
5,No Till,NA,Dairy Manure,1120,1-Feb,140,Aerial Solid,Winter Rye,5580
0,No Till,NA,26:13:00,0,1-May,140,Aerial Solid,Winter Rye,5581
1,No Till,NA,26:13:00,0,1-May,140,Aerial Solid,Winter Rye,5582
3,No Till,NA,26:13:00,0,1-May,140,Aerial Solid,Winter Rye,5583
5,No Till,NA,26:13:00,0,1-May,140,Aerial Solid,Winter Rye,5584
0,No Till,NA,28:10:10,0,1-May,140,Aerial Solid,Winter Rye,5585
1,No Till,NA,28:10:10,0,1-May,140,Aerial Solid,Winter Rye,5586
3,No Till,NA,28:10:10,0,1-May,140,Aerial Solid,Winter Rye,5587
5,No Till,NA,28:10:10,0,1-May,140,Aerial Solid,Winter Rye,5588
0,No Till,NA,Dairy Manure,0,1-May,140,Aerial Solid,Winter Rye,5589
1,No Till,NA,Dairy Manure,0,1-May,140,Aerial Solid,Winter Rye,5590
3,No Till,NA,Dairy Manure,0,1-May,140,Aerial Solid,Winter Rye,5591
5,No Till,NA,Dairy Manure,0,1-May,140,Aerial Solid,Winter Rye,5592
0,No Till,NA,26:13:00,140,1-May,140,Aerial Solid,Winter Rye,5593
1,No Till,NA,26:13:00,140,1-May,140,Aerial Solid,Winter Rye,5594
3,No Till,NA,26:13:00,140,1-May,140,Aerial Solid,Winter Rye,5595
5,No Till,NA,26:13:00,140,1-May,140,Aerial Solid,Winter Rye,5596
0,No Till,NA,28:10:10,140,1-May,140,Aerial Solid,Winter Rye,5597
1,No Till,NA,28:10:10,140,1-May,140,Aerial Solid,Winter Rye,5598
3,No Till,NA,28:10:10,140,1-May,140,Aerial Solid,Winter Rye,5599
5,No Till,NA,28:10:10,140,1-May,140,Aerial Solid,Winter Rye,5600
0,No Till,NA,Dairy Manure,140,1-May,140,Aerial Solid,Winter Rye,5601
1,No Till,NA,Dairy Manure,140,1-May,140,Aerial Solid,Winter Rye,5602
3,No Till,NA,Dairy Manure,140,1-May,140,Aerial Solid,Winter Rye,5603
5,No Till,NA,Dairy Manure,140,1-May,140,Aerial Solid,Winter Rye,5604
0,No Till,NA,26:13:00,280,1-May,140,Aerial Solid,Winter Rye,5605
1,No Till,NA,26:13:00,280,1-May,140,Aerial Solid,Winter Rye,5606
3,No Till,NA,26:13:00,280,1-May,140,Aerial Solid,Winter Rye,5607
5,No Till,NA,26:13:00,280,1-May,140,Aerial Solid,Winter Rye,5608
0,No Till,NA,28:10:10,280,1-May,140,Aerial Solid,Winter Rye,5609
1,No Till,NA,28:10:10,280,1-May,140,Aerial Solid,Winter Rye,5610
3,No Till,NA,28:10:10,280,1-May,140,Aerial Solid,Winter Rye,5611
5,No Till,NA,28:10:10,280,1-May,140,Aerial Solid,Winter Rye,5612
0,No Till,NA,Dairy Manure,280,1-May,140,Aerial Solid,Winter Rye,5613
1,No Till,NA,Dairy Manure,280,1-May,140,Aerial Solid,Winter Rye,5614
3,No Till,NA,Dairy Manure,280,1-May,140,Aerial Solid,Winter Rye,5615
5,No Till,NA,Dairy Manure,280,1-May,140,Aerial Solid,Winter Rye,5616
0,No Till,NA,26:13:00,560,1-May,140,Aerial Solid,Winter Rye,5617
1,No Till,NA,26:13:00,560,1-May,140,Aerial Solid,Winter Rye,5618
3,No Till,NA,26:13:00,560,1-May,140,Aerial Solid,Winter Rye,5619
5,No Till,NA,26:13:00,560,1-May,140,Aerial Solid,Winter Rye,5620
0,No Till,NA,28:10:10,560,1-May,140,Aerial Solid,Winter Rye,5621
1,No Till,NA,28:10:10,560,1-May,140,Aerial Solid,Winter Rye,5622
3,No Till,NA,28:10:10,560,1-May,140,Aerial Solid,Winter Rye,5623
5,No Till,NA,28:10:10,560,1-May,140,Aerial Solid,Winter Rye,5624
0,No Till,NA,Dairy Manure,560,1-May,140,Aerial Solid,Winter Rye,5625
1,No Till,NA,Dairy Manure,560,1-May,140,Aerial Solid,Winter Rye,5626
3,No Till,NA,Dairy Manure,560,1-May,140,Aerial Solid,Winter Rye,5627
5,No Till,NA,Dairy Manure,560,1-May,140,Aerial Solid,Winter Rye,5628
0,No Till,NA,26:13:00,1120,1-May,140,Aerial Solid,Winter Rye,5629
1,No Till,NA,26:13:00,1120,1-May,140,Aerial Solid,Winter Rye,5630
3,No Till,NA,26:13:00,1120,1-May,140,Aerial Solid,Winter Rye,5631
5,No Till,NA,26:13:00,1120,1-May,140,Aerial Solid,Winter Rye,5632
0,No Till,NA,28:10:10,1120,1-May,140,Aerial Solid,Winter Rye,5633
1,No Till,NA,28:10:10,1120,1-May,140,Aerial Solid,Winter Rye,5634
3,No Till,NA,28:10:10,1120,1-May,140,Aerial Solid,Winter Rye,5635
5,No Till,NA,28:10:10,1120,1-May,140,Aerial Solid,Winter Rye,5636
0,No Till,NA,Dairy Manure,1120,1-May,140,Aerial Solid,Winter Rye,5637
1,No Till,NA,Dairy Manure,1120,1-May,140,Aerial Solid,Winter Rye,5638
3,No Till,NA,Dairy Manure,1120,1-May,140,Aerial Solid,Winter Rye,5639
5,No Till,NA,Dairy Manure,1120,1-May,140,Aerial Solid,Winter Rye,5640
0,No Till,NA,26:13:00,0,1-Feb,280,Aerial Solid,Winter Rye,5641
1,No Till,NA,26:13:00,0,1-Feb,280,Aerial Solid,Winter Rye,5642
3,No Till,NA,26:13:00,0,1-Feb,280,Aerial Solid,Winter Rye,5643
5,No Till,NA,26:13:00,0,1-Feb,280,Aerial Solid,Winter Rye,5644
0,No Till,NA,28:10:10,0,1-Feb,280,Aerial Solid,Winter Rye,5645
1,No Till,NA,28:10:10,0,1-Feb,280,Aerial Solid,Winter Rye,5646
3,No Till,NA,28:10:10,0,1-Feb,280,Aerial Solid,Winter Rye,5647
5,No Till,NA,28:10:10,0,1-Feb,280,Aerial Solid,Winter Rye,5648
0,No Till,NA,Dairy Manure,0,1-Feb,280,Aerial Solid,Winter Rye,5649
1,No Till,NA,Dairy Manure,0,1-Feb,280,Aerial Solid,Winter Rye,5650
3,No Till,NA,Dairy Manure,0,1-Feb,280,Aerial Solid,Winter Rye,5651
5,No Till,NA,Dairy Manure,0,1-Feb,280,Aerial Solid,Winter Rye,5652
0,No Till,NA,26:13:00,140,1-Feb,280,Aerial Solid,Winter Rye,5653
1,No Till,NA,26:13:00,140,1-Feb,280,Aerial Solid,Winter Rye,5654
3,No Till,NA,26:13:00,140,1-Feb,280,Aerial Solid,Winter Rye,5655
5,No Till,NA,26:13:00,140,1-Feb,280,Aerial Solid,Winter Rye,5656
0,No Till,NA,28:10:10,140,1-Feb,280,Aerial Solid,Winter Rye,5657
1,No Till,NA,28:10:10,140,1-Feb,280,Aerial Solid,Winter Rye,5658
3,No Till,NA,28:10:10,140,1-Feb,280,Aerial Solid,Winter Rye,5659
5,No Till,NA,28:10:10,140,1-Feb,280,Aerial Solid,Winter Rye,5660
0,No Till,NA,Dairy Manure,140,1-Feb,280,Aerial Solid,Winter Rye,5661
1,No Till,NA,Dairy Manure,140,1-Feb,280,Aerial Solid,Winter Rye,5662
3,No Till,NA,Dairy Manure,140,1-Feb,280,Aerial Solid,Winter Rye,5663
5,No Till,NA,Dairy Manure,140,1-Feb,280,Aerial Solid,Winter Rye,5664
0,No Till,NA,26:13:00,280,1-Feb,280,Aerial Solid,Winter Rye,5665
1,No Till,NA,26:13:00,280,1-Feb,280,Aerial Solid,Winter Rye,5666
3,No Till,NA,26:13:00,280,1-Feb,280,Aerial Solid,Winter Rye,5667
5,No Till,NA,26:13:00,280,1-Feb,280,Aerial Solid,Winter Rye,5668
0,No Till,NA,28:10:10,280,1-Feb,280,Aerial Solid,Winter Rye,5669
1,No Till,NA,28:10:10,280,1-Feb,280,Aerial Solid,Winter Rye,5670
3,No Till,NA,28:10:10,280,1-Feb,280,Aerial Solid,Winter Rye,5671
5,No Till,NA,28:10:10,280,1-Feb,280,Aerial Solid,Winter Rye,5672
0,No Till,NA,Dairy Manure,280,1-Feb,280,Aerial Solid,Winter Rye,5673
1,No Till,NA,Dairy Manure,280,1-Feb,280,Aerial Solid,Winter Rye,5674
3,No Till,NA,Dairy Manure,280,1-Feb,280,Aerial Solid,Winter Rye,5675
5,No Till,NA,Dairy Manure,280,1-Feb,280,Aerial Solid,Winter Rye,5676
0,No Till,NA,26:13:00,560,1-Feb,280,Aerial Solid,Winter Rye,5677
1,No Till,NA,26:13:00,560,1-Feb,280,Aerial Solid,Winter Rye,5678
3,No Till,NA,26:13:00,560,1-Feb,280,Aerial Solid,Winter Rye,5679
5,No Till,NA,26:13:00,560,1-Feb,280,Aerial Solid,Winter Rye,5680
0,No Till,NA,28:10:10,560,1-Feb,280,Aerial Solid,Winter Rye,5681
1,No Till,NA,28:10:10,560,1-Feb,280,Aerial Solid,Winter Rye,5682
3,No Till,NA,28:10:10,560,1-Feb,280,Aerial Solid,Winter Rye,5683
5,No Till,NA,28:10:10,560,1-Feb,280,Aerial Solid,Winter Rye,5684
0,No Till,NA,Dairy Manure,560,1-Feb,280,Aerial Solid,Winter Rye,5685
1,No Till,NA,Dairy Manure,560,1-Feb,280,Aerial Solid,Winter Rye,5686
3,No Till,NA,Dairy Manure,560,1-Feb,280,Aerial Solid,Winter Rye,5687
5,No Till,NA,Dairy Manure,560,1-Feb,280,Aerial Solid,Winter Rye,5688
0,No Till,NA,26:13:00,1120,1-Feb,280,Aerial Solid,Winter Rye,5689
1,No Till,NA,26:13:00,1120,1-Feb,280,Aerial Solid,Winter Rye,5690
3,No Till,NA,26:13:00,1120,1-Feb,280,Aerial Solid,Winter Rye,5691
5,No Till,NA,26:13:00,1120,1-Feb,280,Aerial Solid,Winter Rye,5692
0,No Till,NA,28:10:10,1120,1-Feb,280,Aerial Solid,Winter Rye,5693
1,No Till,NA,28:10:10,1120,1-Feb,280,Aerial Solid,Winter Rye,5694
3,No Till,NA,28:10:10,1120,1-Feb,280,Aerial Solid,Winter Rye,5695
5,No Till,NA,28:10:10,1120,1-Feb,280,Aerial Solid,Winter Rye,5696
0,No Till,NA,Dairy Manure,1120,1-Feb,280,Aerial Solid,Winter Rye,5697
1,No Till,NA,Dairy Manure,1120,1-Feb,280,Aerial Solid,Winter Rye,5698
3,No Till,NA,Dairy Manure,1120,1-Feb,280,Aerial Solid,Winter Rye,5699
5,No Till,NA,Dairy Manure,1120,1-Feb,280,Aerial Solid,Winter Rye,5700
0,No Till,NA,26:13:00,0,1-May,280,Aerial Solid,Winter Rye,5701
1,No Till,NA,26:13:00,0,1-May,280,Aerial Solid,Winter Rye,5702
3,No Till,NA,26:13:00,0,1-May,280,Aerial Solid,Winter Rye,5703
5,No Till,NA,26:13:00,0,1-May,280,Aerial Solid,Winter Rye,5704
0,No Till,NA,28:10:10,0,1-May,280,Aerial Solid,Winter Rye,5705
1,No Till,NA,28:10:10,0,1-May,280,Aerial Solid,Winter Rye,5706
3,No Till,NA,28:10:10,0,1-May,280,Aerial Solid,Winter Rye,5707
5,No Till,NA,28:10:10,0,1-May,280,Aerial Solid,Winter Rye,5708
0,No Till,NA,Dairy Manure,0,1-May,280,Aerial Solid,Winter Rye,5709
1,No Till,NA,Dairy Manure,0,1-May,280,Aerial Solid,Winter Rye,5710
3,No Till,NA,Dairy Manure,0,1-May,280,Aerial Solid,Winter Rye,5711
5,No Till,NA,Dairy Manure,0,1-May,280,Aerial Solid,Winter Rye,5712
0,No Till,NA,26:13:00,140,1-May,280,Aerial Solid,Winter Rye,5713
1,No Till,NA,26:13:00,140,1-May,280,Aerial Solid,Winter Rye,5714
3,No Till,NA,26:13:00,140,1-May,280,Aerial Solid,Winter Rye,5715
5,No Till,NA,26:13:00,140,1-May,280,Aerial Solid,Winter Rye,5716
0,No Till,NA,28:10:10,140,1-May,280,Aerial Solid,Winter Rye,5717
1,No Till,NA,28:10:10,140,1-May,280,Aerial Solid,Winter Rye,5718
3,No Till,NA,28:10:10,140,1-May,280,Aerial Solid,Winter Rye,5719
5,No Till,NA,28:10:10,140,1-May,280,Aerial Solid,Winter Rye,5720
0,No Till,NA,Dairy Manure,140,1-May,280,Aerial Solid,Winter Rye,5721
1,No Till,NA,Dairy Manure,140,1-May,280,Aerial Solid,Winter Rye,5722
3,No Till,NA,Dairy Manure,140,1-May,280,Aerial Solid,Winter Rye,5723
5,No Till,NA,Dairy Manure,140,1-May,280,Aerial Solid,Winter Rye,5724
0,No Till,NA,26:13:00,280,1-May,280,Aerial Solid,Winter Rye,5725
1,No Till,NA,26:13:00,280,1-May,280,Aerial Solid,Winter Rye,5726
3,No Till,NA,26:13:00,280,1-May,280,Aerial Solid,Winter Rye,5727
5,No Till,NA,26:13:00,280,1-May,280,Aerial Solid,Winter Rye,5728
0,No Till,NA,28:10:10,280,1-May,280,Aerial Solid,Winter Rye,5729
1,No Till,NA,28:10:10,280,1-May,280,Aerial Solid,Winter Rye,5730
3,No Till,NA,28:10:10,280,1-May,280,Aerial Solid,Winter Rye,5731
5,No Till,NA,28:10:10,280,1-May,280,Aerial Solid,Winter Rye,5732
0,No Till,NA,Dairy Manure,280,1-May,280,Aerial Solid,Winter Rye,5733
1,No Till,NA,Dairy Manure,280,1-May,280,Aerial Solid,Winter Rye,5734
3,No Till,NA,Dairy Manure,280,1-May,280,Aerial Solid,Winter Rye,5735
5,No Till,NA,Dairy Manure,280,1-May,280,Aerial Solid,Winter Rye,5736
0,No Till,NA,26:13:00,560,1-May,280,Aerial Solid,Winter Rye,5737
1,No Till,NA,26:13:00,560,1-May,280,Aerial Solid,Winter Rye,5738
3,No Till,NA,26:13:00,560,1-May,280,Aerial Solid,Winter Rye,5739
5,No Till,NA,26:13:00,560,1-May,280,Aerial Solid,Winter Rye,5740
0,No Till,NA,28:10:10,560,1-May,280,Aerial Solid,Winter Rye,5741
1,No Till,NA,28:10:10,560,1-May,280,Aerial Solid,Winter Rye,5742
3,No Till,NA,28:10:10,560,1-May,280,Aerial Solid,Winter Rye,5743
5,No Till,NA,28:10:10,560,1-May,280,Aerial Solid,Winter Rye,5744
0,No Till,NA,Dairy Manure,560,1-May,280,Aerial Solid,Winter Rye,5745
1,No Till,NA,Dairy Manure,560,1-May,280,Aerial Solid,Winter Rye,5746
3,No Till,NA,Dairy Manure,560,1-May,280,Aerial Solid,Winter Rye,5747
5,No Till,NA,Dairy Manure,560,1-May,280,Aerial Solid,Winter Rye,5748
0,No Till,NA,26:13:00,1120,1-May,280,Aerial Solid,Winter Rye,5749
1,No Till,NA,26:13:00,1120,1-May,280,Aerial Solid,Winter Rye,5750
3,No Till,NA,26:13:00,1120,1-May,280,Aerial Solid,Winter Rye,5751
5,No Till,NA,26:13:00,1120,1-May,280,Aerial Solid,Winter Rye,5752
0,No Till,NA,28:10:10,1120,1-May,280,Aerial Solid,Winter Rye,5753
1,No Till,NA,28:10:10,1120,1-May,280,Aerial Solid,Winter Rye,5754
3,No Till,NA,28:10:10,1120,1-May,280,Aerial Solid,Winter Rye,5755
5,No Till,NA,28:10:10,1120,1-May,280,Aerial Solid,Winter Rye,5756
0,No Till,NA,Dairy Manure,1120,1-May,280,Aerial Solid,Winter Rye,5757
1,No Till,NA,Dairy Manure,1120,1-May,280,Aerial Solid,Winter Rye,5758
3,No Till,NA,Dairy Manure,1120,1-May,280,Aerial Solid,Winter Rye,5759
5,No Till,NA,Dairy Manure,1120,1-May,280,Aerial Solid,Winter Rye,5760
0,No Till,NA,26:13:00,0,1-Feb,560,Aerial Solid,Winter Rye,5761
1,No Till,NA,26:13:00,0,1-Feb,560,Aerial Solid,Winter Rye,5762
3,No Till,NA,26:13:00,0,1-Feb,560,Aerial Solid,Winter Rye,5763
5,No Till,NA,26:13:00,0,1-Feb,560,Aerial Solid,Winter Rye,5764
0,No Till,NA,28:10:10,0,1-Feb,560,Aerial Solid,Winter Rye,5765
1,No Till,NA,28:10:10,0,1-Feb,560,Aerial Solid,Winter Rye,5766
3,No Till,NA,28:10:10,0,1-Feb,560,Aerial Solid,Winter Rye,5767
5,No Till,NA,28:10:10,0,1-Feb,560,Aerial Solid,Winter Rye,5768
0,No Till,NA,Dairy Manure,0,1-Feb,560,Aerial Solid,Winter Rye,5769
1,No Till,NA,Dairy Manure,0,1-Feb,560,Aerial Solid,Winter Rye,5770
3,No Till,NA,Dairy Manure,0,1-Feb,560,Aerial Solid,Winter Rye,5771
5,No Till,NA,Dairy Manure,0,1-Feb,560,Aerial Solid,Winter Rye,5772
0,No Till,NA,26:13:00,140,1-Feb,560,Aerial Solid,Winter Rye,5773
1,No Till,NA,26:13:00,140,1-Feb,560,Aerial Solid,Winter Rye,5774
3,No Till,NA,26:13:00,140,1-Feb,560,Aerial Solid,Winter Rye,5775
5,No Till,NA,26:13:00,140,1-Feb,560,Aerial Solid,Winter Rye,5776
0,No Till,NA,28:10:10,140,1-Feb,560,Aerial Solid,Winter Rye,5777
1,No Till,NA,28:10:10,140,1-Feb,560,Aerial Solid,Winter Rye,5778
3,No Till,NA,28:10:10,140,1-Feb,560,Aerial Solid,Winter Rye,5779
5,No Till,NA,28:10:10,140,1-Feb,560,Aerial Solid,Winter Rye,5780
0,No Till,NA,Dairy Manure,140,1-Feb,560,Aerial Solid,Winter Rye,5781
1,No Till,NA,Dairy Manure,140,1-Feb,560,Aerial Solid,Winter Rye,5782
3,No Till,NA,Dairy Manure,140,1-Feb,560,Aerial Solid,Winter Rye,5783
5,No Till,NA,Dairy Manure,140,1-Feb,560,Aerial Solid,Winter Rye,5784
0,No Till,NA,26:13:00,280,1-Feb,560,Aerial Solid,Winter Rye,5785
1,No Till,NA,26:13:00,280,1-Feb,560,Aerial Solid,Winter Rye,5786
3,No Till,NA,26:13:00,280,1-Feb,560,Aerial Solid,Winter Rye,5787
5,No Till,NA,26:13:00,280,1-Feb,560,Aerial Solid,Winter Rye,5788
0,No Till,NA,28:10:10,280,1-Feb,560,Aerial Solid,Winter Rye,5789
1,No Till,NA,28:10:10,280,1-Feb,560,Aerial Solid,Winter Rye,5790
3,No Till,NA,28:10:10,280,1-Feb,560,Aerial Solid,Winter Rye,5791
5,No Till,NA,28:10:10,280,1-Feb,560,Aerial Solid,Winter Rye,5792
0,No Till,NA,Dairy Manure,280,1-Feb,560,Aerial Solid,Winter Rye,5793
1,No Till,NA,Dairy Manure,280,1-Feb,560,Aerial Solid,Winter Rye,5794
3,No Till,NA,Dairy Manure,280,1-Feb,560,Aerial Solid,Winter Rye,5795
5,No Till,NA,Dairy Manure,280,1-Feb,560,Aerial Solid,Winter Rye,5796
0,No Till,NA,26:13:00,560,1-Feb,560,Aerial Solid,Winter Rye,5797
1,No Till,NA,26:13:00,560,1-Feb,560,Aerial Solid,Winter Rye,5798
3,No Till,NA,26:13:00,560,1-Feb,560,Aerial Solid,Winter Rye,5799
